3673|Put on deodorant|f|||2021-11-03 11:09:33.627-04|2022-01-05 10:44:47.557179-05|||2021-11-17 00:00:00-05|2021-11-17 00:00:00-05||114||||33|
3700|Scan yourself|f|||2021-11-03 11:09:33.819-04|2022-01-05 10:44:47.346163-05|||2021-11-13 00:00:00-05|2021-11-13 00:00:00-05||112||||32|
3675|Put on deodorant|f|||2021-11-03 11:09:33.64-04|2022-01-05 10:44:47.557179-05|||2021-11-19 00:00:00-05|2021-11-19 00:00:00-05||116||||33|
3677|Put on deodorant|f|||2021-11-03 11:09:33.649-04|2022-01-05 10:44:47.557179-05|||2021-11-21 00:00:00-05|2021-11-21 00:00:00-05||118||||33|
3702|Scan yourself|f|||2021-11-03 11:09:33.828-04|2022-01-05 10:44:47.346163-05|||2021-11-15 00:00:00-05|2021-11-15 00:00:00-05||113||||32|
3679|Put on deodorant|f|||2021-11-03 11:09:33.658-04|2022-01-05 10:44:47.557179-05|||2021-11-23 00:00:00-05|2021-11-23 00:00:00-05||120||||33|
3704|Scan yourself|f|||2021-11-03 11:09:33.837-04|2022-01-05 10:44:47.346163-05|||2021-11-17 00:00:00-05|2021-11-17 00:00:00-05||114||||32|
3681|Put on deodorant|f|||2021-11-03 11:09:33.666-04|2022-01-05 10:44:47.557179-05|||2021-11-25 00:00:00-05|2021-11-25 00:00:00-05||122||||33|
3683|Put on deodorant|f|||2021-11-03 11:09:33.675-04|2022-01-05 10:44:47.557179-05|||2021-11-27 00:00:00-05|2021-11-27 00:00:00-05||124||||33|
3706|Scan yourself|f|||2021-11-03 11:09:33.845-04|2022-01-05 10:44:47.346163-05|||2021-11-19 00:00:00-05|2021-11-19 00:00:00-05||116||||32|
3685|Put on deodorant|f|||2021-11-03 11:09:33.684-04|2022-01-05 10:44:47.557179-05|||2021-11-29 00:00:00-05|2021-11-29 00:00:00-05||126||||33|
3687|Put on deodorant|f|||2021-11-03 11:09:33.692-04|2022-01-05 10:44:47.557179-05|||2021-12-01 00:00:00-05|2021-12-01 00:00:00-05||128||||33|
3708|Scan yourself|f|||2021-11-03 11:09:33.854-04|2022-01-05 10:44:47.346163-05|||2021-11-21 00:00:00-05|2021-11-21 00:00:00-05||118||||32|
3689|Put on deodorant|f|||2021-11-03 11:09:33.701-04|2022-01-05 10:44:47.557179-05|||2021-12-03 00:00:00-05|2021-12-03 00:00:00-05||130||||33|
3710|Scan yourself|f|||2021-11-03 11:09:33.863-04|2022-01-05 10:44:47.346163-05|||2021-11-23 00:00:00-05|2021-11-23 00:00:00-05||120||||32|
3712|Scan yourself|f|||2021-11-03 11:09:33.873-04|2022-01-05 10:44:47.346163-05|||2021-11-25 00:00:00-05|2021-11-25 00:00:00-05||122||||32|
3714|Scan yourself|f|||2021-11-03 11:09:33.882-04|2022-01-05 10:44:47.346163-05|||2021-11-27 00:00:00-05|2021-11-27 00:00:00-05||124||||32|
3716|Scan yourself|f|||2021-11-03 11:09:33.891-04|2022-01-05 10:44:47.346163-05|||2021-11-29 00:00:00-05|2021-11-29 00:00:00-05||126||||32|
3718|Scan yourself|f|||2021-11-03 11:09:33.9-04|2022-01-05 10:44:47.346163-05|||2021-12-01 00:00:00-05|2021-12-01 00:00:00-05||128||||32|
29259|Brush your teeth|f|||2022-01-08 18:46:10.313-05|2022-01-12 11:33:02.308337-05|2022-01-12 11:33:02-05|2022-01-12 11:33:02-05|2022-01-12 00:00:00-05|2022-01-12 00:00:00-05||1083||29||19|
23106|Put on deodorant|f|||2022-01-07 18:02:19.13-05|2022-01-07 18:08:49.754794-05|2022-01-07 18:08:49-05|2022-01-07 18:08:49-05|2022-01-07 00:00:00-05|2022-01-07 00:00:00-05||655||36||33|
23167|Scan yourself|f|||2022-01-07 18:02:19.708-05|2022-01-07 18:02:27.676364-05|||2022-01-07 00:00:00-05|2022-01-07 00:00:00-05||655||35||32|
29265|Brush your teeth|f|||2022-01-08 18:46:10.357-05|2022-01-18 12:30:18.302758-05|2022-01-18 12:30:18-05|2022-01-18 12:30:18-05|2022-01-18 00:00:00-05|2022-01-18 00:00:00-05||1089||29||19|
29267|Brush your teeth|f|||2022-01-08 18:46:10.373-05|2022-01-20 15:50:24.688186-05|2022-01-20 15:50:24-05|2022-01-20 15:50:24-05|2022-01-20 00:00:00-05|2022-01-20 00:00:00-05||1091||29||19|
29269|Brush your teeth|f|||2022-01-08 18:46:10.388-05|2022-01-24 10:42:46.778391-05|2022-01-24 10:42:46-05|2022-01-24 10:42:46-05|2022-01-22 00:00:00-05|2022-01-22 00:00:00-05||1093||29||19|
29271|Brush your teeth|f|||2022-01-08 18:46:10.401-05|2022-01-24 14:26:15.40524-05|2022-01-24 14:26:15-05|2022-01-24 14:26:15-05|2022-01-24 00:00:00-05|2022-01-24 00:00:00-05||1095||29||19|
29273|Brush your teeth|f|||2022-01-08 18:46:10.414-05|2022-01-26 09:50:43.863111-05|2022-01-26 09:50:43-05|2022-01-26 09:50:43-05|2022-01-26 00:00:00-05|2022-01-26 00:00:00-05||1097||29||19|
29275|Brush your teeth|f|||2022-01-08 18:46:10.427-05|2022-01-30 10:37:46.641515-05|2022-01-30 10:37:46-05|2022-01-30 10:37:46-05|2022-01-28 00:00:00-05|2022-01-28 00:00:00-05||1099||29||19|
29277|Brush your teeth|f|||2022-01-08 18:46:10.44-05|2022-01-31 11:34:17.554159-05|2022-01-31 11:34:17-05|2022-01-31 11:34:17-05|2022-01-30 00:00:00-05|2022-01-30 00:00:00-05||1101||29||19|
29219|Walk Bentley|f|||2022-01-08 18:46:09.904-05|2022-02-01 11:53:06.68516-05|2022-02-01 11:53:06-05|2022-02-01 11:53:06-05|2022-02-01 00:00:00-05|2022-02-01 00:00:00-05||1103||30||20|
29279|Brush your teeth|f|||2022-01-08 18:46:10.454-05|2022-02-01 13:19:40.372793-05|2022-02-01 13:19:40-05|2022-02-01 13:19:40-05|2022-02-01 00:00:00-05|2022-02-01 00:00:00-05||1103||29||19|
29281|Brush your teeth|f|||2022-01-08 18:46:10.466-05|2022-02-03 12:25:40.13213-05|2022-02-03 12:25:40-05|2022-02-03 12:25:40-05|2022-02-03 00:00:00-05|2022-02-03 00:00:00-05||1105||29||19|
29221|Walk Bentley|f|||2022-01-08 18:46:09.917-05|2022-02-03 12:25:41.490098-05|2022-02-03 12:25:41-05|2022-02-03 12:25:41-05|2022-02-03 00:00:00-05|2022-02-03 00:00:00-05||1105||30||20|
29223|Walk Bentley|f|||2022-01-08 18:46:09.933-05|2022-02-05 13:25:09.568352-05|2022-02-05 13:25:09-05|2022-02-05 13:25:09-05|2022-02-05 00:00:00-05|2022-02-05 00:00:00-05||1107||30||20|
29283|Brush your teeth|f|||2022-01-08 18:46:10.479-05|2022-02-05 13:25:13.422326-05|2022-02-05 13:25:13-05|2022-02-05 13:25:13-05|2022-02-05 00:00:00-05|2022-02-05 00:00:00-05||1107||29||19|
29225|Walk Bentley|f|||2022-01-08 18:46:09.946-05|2022-02-07 11:59:41.508036-05|2022-02-07 11:59:41-05|2022-02-07 11:59:41-05|2022-02-07 00:00:00-05|2022-02-07 00:00:00-05||1109||30||20|
29287|Brush your teeth|f|||2022-01-08 18:46:10.506-05|2022-02-09 12:01:53.937154-05|2022-02-09 12:01:53-05|2022-02-09 12:01:53-05|2022-02-09 00:00:00-05|2022-02-09 00:00:00-05||1111||29||19|
29227|Walk Bentley|f|||2022-01-08 18:46:09.96-05|2022-02-09 12:01:55.170351-05|2022-02-09 12:01:55-05|2022-02-09 12:01:55-05|2022-02-09 00:00:00-05|2022-02-09 00:00:00-05||1111||30||20|
29289|Brush your teeth|f|||2022-01-08 18:46:10.519-05|2022-02-11 10:31:50.854702-05|2022-02-11 10:31:50-05|2022-02-11 10:31:50-05|2022-02-11 00:00:00-05|2022-02-11 00:00:00-05||1113||29||19|
29229|Walk Bentley|f|||2022-01-08 18:46:09.974-05|2022-02-11 10:31:53.859803-05|2022-02-11 10:31:53-05|2022-02-11 10:31:53-05|2022-02-11 00:00:00-05|2022-02-11 00:00:00-05||1113||30||20|
29231|Walk Bentley|f|||2022-01-08 18:46:10.003-05|2022-02-13 11:55:39.856936-05|2022-02-13 11:55:39-05|2022-02-13 11:55:39-05|2022-02-13 00:00:00-05|2022-02-13 00:00:00-05||1115||30||20|
29293|Brush your teeth|f|||2022-01-08 18:46:10.546-05|2022-02-16 08:36:12.817804-05|2022-02-16 08:36:12-05|2022-02-16 08:36:12-05|2022-02-15 00:00:00-05|2022-02-15 00:00:00-05||1117||29||19|
29295|Brush your teeth|f|||2022-01-08 18:46:10.56-05|2022-02-17 09:51:50.767724-05|2022-02-17 09:51:50-05|2022-02-17 09:51:50-05|2022-02-17 00:00:00-05|2022-02-17 00:00:00-05||1119||29||19|
29235|Walk Bentley|f|||2022-01-08 18:46:10.033-05|2022-02-17 09:51:51.571664-05|2022-02-17 09:51:51-05|2022-02-17 09:51:51-05|2022-02-17 00:00:00-05|2022-02-17 00:00:00-05||1119||30||20|
29297|Brush your teeth|f|||2022-01-08 18:46:10.573-05|2022-02-21 10:56:25.576146-05|2022-02-21 10:56:25-05|2022-02-21 10:56:25-05|2022-02-19 00:00:00-05|2022-02-19 00:00:00-05||1121||29||19|
29237|Walk Bentley|f|||2022-01-08 18:46:10.048-05|2022-02-21 10:56:26.913121-05|2022-02-21 10:56:26-05|2022-02-21 10:56:26-05|2022-02-19 00:00:00-05|2022-02-19 00:00:00-05||1121||30||20|
29299|Brush your teeth|f|||2022-01-08 18:46:10.587-05|2022-02-21 10:58:54.488843-05|2022-02-21 10:58:54-05|2022-02-21 10:58:54-05|2022-02-21 00:00:00-05|2022-02-21 00:00:00-05||1123||29||19|
29239|Walk Bentley|f|||2022-01-08 18:46:10.061-05|2022-02-21 10:58:55.268377-05|2022-02-21 10:58:55-05|2022-02-21 10:58:55-05|2022-02-21 00:00:00-05|2022-02-21 00:00:00-05||1123||30||20|
29241|Walk Bentley|f|||2022-01-08 18:46:10.075-05|2022-02-23 10:58:37.219781-05|2022-02-23 10:58:37-05|2022-02-23 10:58:37-05|2022-02-23 00:00:00-05|2022-02-23 00:00:00-05||1125||30||20|
29243|Walk Bentley|f|||2022-01-08 18:46:10.088-05|2022-02-25 11:56:50.136637-05|2022-02-25 11:56:50-05|2022-02-25 11:56:50-05|2022-02-25 00:00:00-05|2022-02-25 00:00:00-05||1127||30||20|
29245|Walk Bentley|f|||2022-01-08 18:46:10.102-05|2022-02-28 10:52:48.119498-05|2022-02-28 10:52:48-05|2022-02-28 10:52:48-05|2022-02-27 00:00:00-05|2022-02-27 00:00:00-05||1129||30||20|
29247|Walk Bentley|f|||2022-01-08 18:46:10.117-05|2022-03-01 11:17:13.483669-05|2022-03-01 11:17:13-05|2022-03-01 11:17:13-05|2022-03-01 00:00:00-05|2022-03-01 00:00:00-05||1131||30||20|
29249|Walk Bentley|f|||2022-01-08 18:46:10.13-05|2022-03-03 11:37:51.073931-05|2022-03-03 11:37:51-05|2022-03-03 11:37:51-05|2022-03-03 00:00:00-05|2022-03-03 00:00:00-05||1133||30||20|
29251|Walk Bentley|f|||2022-01-08 18:46:10.147-05|2022-03-05 16:54:13.6018-05|2022-03-05 16:54:13-05|2022-03-05 16:54:13-05|2022-03-05 00:00:00-05|2022-03-05 00:00:00-05||1135||30||20|
29253|Walk Bentley|f|||2022-01-08 18:46:10.16-05|2022-03-07 10:58:45.476387-05|2022-03-07 10:58:45-05|2022-03-07 10:58:45-05|2022-03-07 00:00:00-05|2022-03-07 00:00:00-05||1137||30||20|
29257|Brush your teeth|f|||2022-01-08 18:46:10.3-05|2022-01-10 15:51:41.209124-05|2022-01-10 15:51:41-05|2022-01-10 15:51:41-05|2022-01-10 00:00:00-05|2022-01-10 00:00:00-05||1081||29||19|
23847|Feed Bentley|f|||2022-01-07 18:02:25.887-05|2022-01-07 18:02:57.975432-05|2022-01-07 18:02:57-05|2022-01-07 18:02:57-05|2022-01-06 00:00:00-05|2022-01-06 00:00:00-05||654||22||11|
23228|Put on lotion|f|||2022-01-07 18:02:20.28-05|2022-01-07 18:08:54.918468-05|||2022-01-07 00:00:00-05|2022-01-07 00:00:00-05||655||34||31|
3752|Wash your face|f|||2021-11-03 11:09:34.192-04|2022-01-05 10:44:47.560621-05|||2021-11-03 00:00:00-04|2021-11-03 00:00:00-04||107||||30|
3754|Wash your face|f|||2021-11-03 11:09:34.202-04|2022-01-05 10:44:47.560621-05|||2021-11-05 00:00:00-04|2021-11-05 00:00:00-04||108||||30|
3762|Wash your face|f|||2021-11-03 11:09:34.24-04|2022-01-05 10:44:47.560621-05|||2021-11-13 00:00:00-05|2021-11-13 00:00:00-05||112||||30|
3756|Wash your face|f|||2021-11-03 11:09:34.211-04|2022-01-05 10:44:47.560621-05|||2021-11-07 00:00:00-04|2021-11-07 00:00:00-04||109||||30|
3764|Wash your face|f|||2021-11-03 11:09:34.249-04|2022-01-05 10:44:47.560621-05|2021-11-15 10:28:59-05|2021-11-15 10:28:59-05|2021-11-15 00:00:00-05|2021-11-15 00:00:00-05||113||||30|
3758|Wash your face|f|||2021-11-03 11:09:34.222-04|2022-01-05 10:44:47.560621-05|||2021-11-09 00:00:00-05|2021-11-09 00:00:00-05||110||||30|
30284|Wash your face|f|||2022-03-09 14:27:19.291-05|2022-04-01 13:36:30.076686-04|2022-04-01 13:36:30-04|2022-04-01 13:36:30-04|2022-04-01 00:00:00-04|2022-04-01 00:00:00-04||1224||33||30|
3895|Shower|f|||2021-11-03 11:09:35.091-04|2022-01-05 10:44:47.445518-05|||2021-11-06 00:00:00-04|2021-11-06 00:00:00-04||101||||24|
3760|Wash your face|f|||2021-11-03 11:09:34.232-04|2022-01-05 10:44:47.560621-05|||2021-11-11 00:00:00-05|2021-11-11 00:00:00-05||111||||30|
3897|Shower|f|||2021-11-03 11:09:35.101-04|2022-01-05 10:44:47.445518-05|||2021-11-08 00:00:00-05|2021-11-08 00:00:00-05||102||||24|
3766|Wash your face|f|||2021-11-03 11:09:34.257-04|2022-01-05 10:44:47.560621-05|||2021-11-17 00:00:00-05|2021-11-17 00:00:00-05||114||||30|
3899|Shower|f|||2021-11-03 11:09:35.117-04|2022-01-05 10:44:47.445518-05|||2021-11-10 00:00:00-05|2021-11-10 00:00:00-05||103||||24|
3901|Shower|f|||2021-11-03 11:09:35.125-04|2022-01-05 10:44:47.445518-05|||2021-11-12 00:00:00-05|2021-11-12 00:00:00-05||104||||24|
3847|Dab hair|f|||2021-11-03 11:09:34.774-04|2022-01-05 10:44:47.445574-05|||2021-11-05 00:00:00-04|2021-11-05 00:00:00-04||108||||27|
3768|Wash your face|f|||2021-11-03 11:09:34.266-04|2022-01-05 10:44:47.560621-05|||2021-11-19 00:00:00-05|2021-11-19 00:00:00-05||116||||30|
3849|Dab hair|f|||2021-11-03 11:09:34.785-04|2022-01-05 10:44:47.445574-05|||2021-11-07 00:00:00-04|2021-11-07 00:00:00-04||109||||27|
3770|Wash your face|f|||2021-11-03 11:09:34.275-04|2022-01-05 10:44:47.560621-05|||2021-11-21 00:00:00-05|2021-11-21 00:00:00-05||118||||30|
3851|Dab hair|f|||2021-11-03 11:09:34.794-04|2022-01-05 10:44:47.445574-05|||2021-11-09 00:00:00-05|2021-11-09 00:00:00-05||110||||27|
3772|Wash your face|f|||2021-11-03 11:09:34.283-04|2022-01-05 10:44:47.560621-05|||2021-11-23 00:00:00-05|2021-11-23 00:00:00-05||120||||30|
23908|Morning Routine|f|||2022-01-07 18:02:26.47-05|2022-01-07 18:02:26.47-05|||2022-01-06 00:00:00-05|2022-01-06 00:00:00-05|||19||1||
23909|Morning Routine|f|||2022-01-07 18:02:26.486-05|2022-01-07 18:02:26.486-05|||2022-01-07 00:00:00-05|2022-01-07 00:00:00-05|||19||1||
3853|Dab hair|f|||2021-11-03 11:09:34.804-04|2022-01-05 10:44:47.445574-05|||2021-11-11 00:00:00-05|2021-11-11 00:00:00-05||111||||27|
3774|Wash your face|f|||2021-11-03 11:09:34.292-04|2022-01-05 10:44:47.560621-05|||2021-11-25 00:00:00-05|2021-11-25 00:00:00-05||122||||30|
3857|Dab hair|f|||2021-11-03 11:09:34.823-04|2022-01-05 10:44:47.445574-05|2021-11-15 10:28:58-05|2021-11-15 10:28:58-05|2021-11-15 00:00:00-05|2021-11-15 00:00:00-05||113||||27|
3859|Dab hair|f|||2021-11-03 11:09:34.833-04|2022-01-05 10:44:47.445574-05|||2021-11-17 00:00:00-05|2021-11-17 00:00:00-05||114||||27|
3861|Dab hair|f|||2021-11-03 11:09:34.842-04|2022-01-05 10:44:47.445574-05|||2021-11-19 00:00:00-05|2021-11-19 00:00:00-05||116||||27|
3863|Dab hair|f|||2021-11-03 11:09:34.85-04|2022-01-05 10:44:47.445574-05|||2021-11-21 00:00:00-05|2021-11-21 00:00:00-05||118||||27|
3776|Wash your face|f|||2021-11-03 11:09:34.3-04|2022-01-05 10:44:47.560621-05|||2021-11-27 00:00:00-05|2021-11-27 00:00:00-05||124||||30|
3865|Dab hair|f|||2021-11-03 11:09:34.859-04|2022-01-05 10:44:47.445574-05|||2021-11-23 00:00:00-05|2021-11-23 00:00:00-05||120||||27|
29319|Take medicine|f|||2022-01-08 18:46:10.832-05|2022-01-12 08:55:38.002345-05|2022-01-12 08:55:37-05|2022-01-12 08:55:37-05|2022-01-12 00:00:00-05|2022-01-12 00:00:00-05||1083||27||16|
29379|Record breakfast|f|||2022-01-08 18:46:11.428-05|2022-01-13 13:18:37.682543-05|2022-01-13 13:18:37-05|2022-01-13 13:18:37-05|2022-01-12 00:00:00-05|2022-01-12 00:00:00-05||1083||26||15|
29325|Take medicine|f|||2022-01-08 18:46:10.872-05|2022-01-18 09:55:49.435337-05|2022-01-18 09:55:49-05|2022-01-18 09:55:49-05|2022-01-18 00:00:00-05|2022-01-18 00:00:00-05||1089||27||16|
29385|Record breakfast|f|||2022-01-08 18:46:11.467-05|2022-01-18 11:16:30.830477-05|2022-01-18 11:16:30-05|2022-01-18 11:16:30-05|2022-01-18 00:00:00-05|2022-01-18 00:00:00-05||1089||26||15|
29327|Take medicine|f|||2022-01-08 18:46:10.886-05|2022-01-20 15:50:21.522003-05|2022-01-20 15:50:21-05|2022-01-20 15:50:21-05|2022-01-20 00:00:00-05|2022-01-20 00:00:00-05||1091||27||16|
29329|Take medicine|f|||2022-01-08 18:46:10.899-05|2022-01-24 10:42:38.117183-05|2022-01-24 10:42:38-05|2022-01-24 10:42:38-05|2022-01-22 00:00:00-05|2022-01-22 00:00:00-05||1093||27||16|
29387|Record breakfast|f|||2022-01-08 18:46:11.481-05|2022-01-20 15:50:03.079077-05|||2022-01-20 00:00:00-05|2022-01-20 00:00:00-05||1091||26||15|
29331|Take medicine|f|||2022-01-08 18:46:10.912-05|2022-01-24 11:32:00.712713-05|2022-01-24 11:32:00-05|2022-01-24 11:32:00-05|2022-01-24 00:00:00-05|2022-01-24 00:00:00-05||1095||27||16|
29389|Record breakfast|f|||2022-01-08 18:46:11.494-05|2022-01-08 18:46:22.903966-05|||2022-01-22 00:00:00-05|2022-01-22 00:00:00-05||1093||26||15|
29391|Record breakfast|f|||2022-01-08 18:46:11.507-05|2022-01-24 11:57:26.033231-05|2022-01-24 11:57:26-05|2022-01-24 11:57:26-05|2022-01-24 00:00:00-05|2022-01-24 00:00:00-05||1095||26||15|
29333|Take medicine|f|||2022-01-08 18:46:10.925-05|2022-01-26 09:00:21.236159-05|2022-01-26 09:00:21-05|2022-01-26 09:00:21-05|2022-01-26 00:00:00-05|2022-01-26 00:00:00-05||1097||27||16|
29393|Record breakfast|f|||2022-01-08 18:46:11.521-05|2022-01-26 09:50:42.791483-05|2022-01-26 09:50:42-05|2022-01-26 09:50:42-05|2022-01-26 00:00:00-05|2022-01-26 00:00:00-05||1097||26||15|
29337|Take medicine|f|||2022-01-08 18:46:10.951-05|2022-01-30 10:42:38.659178-05|2022-01-30 10:42:38-05|2022-01-30 10:42:38-05|2022-01-30 00:00:00-05|2022-01-30 00:00:00-05||1101||27||16|
29335|Take medicine|f|||2022-01-08 18:46:10.938-05|2022-01-08 18:46:22.945813-05|||2022-01-28 00:00:00-05|2022-01-28 00:00:00-05||1099||27||16|
29395|Record breakfast|f|||2022-01-08 18:46:11.534-05|2022-01-08 18:46:22.945813-05|||2022-01-28 00:00:00-05|2022-01-28 00:00:00-05||1099||26||15|
29397|Record breakfast|f|||2022-01-08 18:46:11.549-05|2022-01-31 11:35:34.864444-05|2022-01-31 11:35:34-05|2022-01-31 11:35:34-05|2022-01-30 00:00:00-05|2022-01-30 00:00:00-05||1101||26||15|
29399|Record breakfast|f|||2022-01-08 18:46:11.562-05|2022-02-01 11:53:03.03007-05|2022-02-01 11:53:03-05|2022-02-01 11:53:03-05|2022-02-01 00:00:00-05|2022-02-01 00:00:00-05||1103||26||15|
29341|Take medicine|f|||2022-01-08 18:46:10.977-05|2022-02-03 12:25:38.300719-05|2022-02-03 12:25:38-05|2022-02-03 12:25:38-05|2022-02-03 00:00:00-05|2022-02-03 00:00:00-05||1105||27||16|
29401|Record breakfast|f|||2022-01-08 18:46:11.574-05|2022-02-04 08:37:16.788044-05|2022-02-04 08:37:16-05|2022-02-04 08:37:16-05|2022-02-03 00:00:00-05|2022-02-03 00:00:00-05||1105||26||15|
29343|Take medicine|f|||2022-01-08 18:46:11.02-05|2022-02-05 10:23:58.904217-05|2022-02-05 10:23:58-05|2022-02-05 10:23:58-05|2022-02-05 00:00:00-05|2022-02-05 00:00:00-05||1107||27||16|
29345|Take medicine|f|||2022-01-08 18:46:11.048-05|2022-02-07 08:44:53.537744-05|2022-02-07 08:44:53-05|2022-02-07 08:44:53-05|2022-02-07 00:00:00-05|2022-02-07 00:00:00-05||1109||27||16|
29347|Take medicine|f|||2022-01-08 18:46:11.07-05|2022-02-09 12:01:50.694038-05|2022-02-09 12:01:50-05|2022-02-09 12:01:50-05|2022-02-09 00:00:00-05|2022-02-09 00:00:00-05||1111||27||16|
29403|Record breakfast|f|||2022-01-08 18:46:11.587-05|2022-01-08 18:46:22.999332-05|||2022-02-05 00:00:00-05|2022-02-05 00:00:00-05||1107||26||15|
29349|Take medicine|f|||2022-01-08 18:46:11.085-05|2022-02-11 09:40:44.567039-05|2022-02-11 09:40:44-05|2022-02-11 09:40:44-05|2022-02-11 00:00:00-05|2022-02-11 00:00:00-05||1113||27||16|
29353|Take medicine|f|||2022-01-08 18:46:11.115-05|2022-02-16 08:36:11.819922-05|2022-02-16 08:36:11-05|2022-02-16 08:36:11-05|2022-02-15 00:00:00-05|2022-02-15 00:00:00-05||1117||27||16|
29355|Take medicine|f|||2022-01-08 18:46:11.129-05|2022-02-17 09:51:49.363782-05|2022-02-17 09:51:49-05|2022-02-17 09:51:49-05|2022-02-17 00:00:00-05|2022-02-17 00:00:00-05||1119||27||16|
29357|Take medicine|f|||2022-01-08 18:46:11.143-05|2022-02-21 10:56:20.610554-05|2022-02-21 10:56:20-05|2022-02-21 10:56:20-05|2022-02-19 00:00:00-05|2022-02-19 00:00:00-05||1121||27||16|
29359|Take medicine|f|||2022-01-08 18:46:11.156-05|2022-02-21 10:58:53.513485-05|2022-02-21 10:58:53-05|2022-02-21 10:58:53-05|2022-02-21 00:00:00-05|2022-02-21 00:00:00-05||1123||27||16|
29361|Take medicine|f|||2022-01-08 18:46:11.17-05|2022-02-23 08:18:28.113559-05|2022-02-23 08:18:28-05|2022-02-23 08:18:28-05|2022-02-23 00:00:00-05|2022-02-23 00:00:00-05||1125||27||16|
29363|Take medicine|f|||2022-01-08 18:46:11.183-05|2022-02-25 11:56:47.813868-05|2022-02-25 11:56:47-05|2022-02-25 11:56:47-05|2022-02-25 00:00:00-05|2022-02-25 00:00:00-05||1127||27||16|
29305|Brush your teeth|f|||2022-01-08 18:46:10.627-05|2022-02-28 10:52:51.280489-05|2022-02-28 10:52:51-05|2022-02-28 10:52:51-05|2022-02-27 00:00:00-05|2022-02-27 00:00:00-05||1129||29||19|
29307|Brush your teeth|f|||2022-01-08 18:46:10.641-05|2022-03-01 08:52:43.044195-05|2022-03-01 08:52:43-05|2022-03-01 08:52:43-05|2022-03-01 00:00:00-05|2022-03-01 00:00:00-05||1131||29||19|
29371|Take medicine|f|||2022-01-08 18:46:11.255-05|2022-03-05 14:00:08.938013-05|2022-03-05 14:00:08-05|2022-03-05 14:00:08-05|2022-03-05 00:00:00-05|2022-03-05 00:00:00-05||1135||27||16|
29367|Take medicine|f|||2022-01-08 18:46:11.228-05|2022-03-01 11:17:14.130344-05|2022-03-01 11:17:14-05|2022-03-01 11:17:14-05|2022-03-01 00:00:00-05|2022-03-01 00:00:00-05||1131||27||16|
29309|Brush your teeth|f|||2022-01-08 18:46:10.654-05|2022-03-03 09:11:14.160598-05|2022-03-03 09:11:14-05|2022-03-03 09:11:14-05|2022-03-03 00:00:00-05|2022-03-03 00:00:00-05||1133||29||19|
29311|Brush your teeth|f|||2022-01-08 18:46:10.668-05|2022-03-05 14:00:11.520679-05|2022-03-05 14:00:11-05|2022-03-05 14:00:11-05|2022-03-05 00:00:00-05|2022-03-05 00:00:00-05||1135||29||19|
29313|Brush your teeth|f|||2022-01-08 18:46:10.681-05|2022-03-07 09:35:40.393813-05|2022-03-07 09:35:40-05|2022-03-07 09:35:40-05|2022-03-07 00:00:00-05|2022-03-07 00:00:00-05||1137||29||19|
29373|Take medicine|f|||2022-01-08 18:46:11.268-05|2022-03-07 09:46:49.115295-05|2022-03-07 09:46:49-05|2022-03-07 09:46:49-05|2022-03-07 00:00:00-05|2022-03-07 00:00:00-05||1137||27||16|
29317|Take medicine|f|||2022-01-08 18:46:10.819-05|2022-01-10 09:46:17.200723-05|2022-01-10 09:46:17-05|2022-01-10 09:46:17-05|2022-01-10 00:00:00-05|2022-01-10 00:00:00-05||1081||27||16|
6938|Record Inventory|f|||2021-12-23 13:02:33.432-05|2022-01-05 10:44:47.638659-05|||2021-12-25 00:00:00-05|2021-12-25 00:00:00-05||260||||6|
3755|Wash your face|f|||2021-11-03 11:09:34.207-04|2022-01-05 10:44:47.560621-05|||2021-11-06 00:00:00-04|2021-11-06 00:00:00-04||101||||30|
3757|Wash your face|f|||2021-11-03 11:09:34.217-04|2022-01-05 10:44:47.560621-05|||2021-11-08 00:00:00-05|2021-11-08 00:00:00-05||102||||30|
3759|Wash your face|f|||2021-11-03 11:09:34.226-04|2022-01-05 10:44:47.560621-05|||2021-11-10 00:00:00-05|2021-11-10 00:00:00-05||103||||30|
3761|Wash your face|f|||2021-11-03 11:09:34.236-04|2022-01-05 10:44:47.560621-05|||2021-11-12 00:00:00-05|2021-11-12 00:00:00-05||104||||30|
3763|Wash your face|f|||2021-11-03 11:09:34.245-04|2022-01-05 10:44:47.560621-05|||2021-11-14 00:00:00-05|2021-11-14 00:00:00-05||105||||30|
3765|Wash your face|f|||2021-11-03 11:09:34.253-04|2022-01-05 10:44:47.560621-05|||2021-11-16 00:00:00-05|2021-11-16 00:00:00-05||106||||30|
3767|Wash your face|f|||2021-11-03 11:09:34.261-04|2022-01-05 10:44:47.560621-05|||2021-11-18 00:00:00-05|2021-11-18 00:00:00-05||115||||30|
3769|Wash your face|f|||2021-11-03 11:09:34.27-04|2022-01-05 10:44:47.560621-05|||2021-11-20 00:00:00-05|2021-11-20 00:00:00-05||117||||30|
3771|Wash your face|f|||2021-11-03 11:09:34.279-04|2022-01-05 10:44:47.560621-05|||2021-11-22 00:00:00-05|2021-11-22 00:00:00-05||119||||30|
3773|Wash your face|f|||2021-11-03 11:09:34.288-04|2022-01-05 10:44:47.560621-05|||2021-11-24 00:00:00-05|2021-11-24 00:00:00-05||121||||30|
